payment_id,policy_id,payment_date,amount,payment_method
2026,487,2024-10-25,7290.57,Cheque
2027,487,2025-04-26,7290.57,Cheque
2028,487,2025-10-25,7290.57,Especes
2029,488,2023-06-04,4554.92,Especes
2030,488,2023-07-04,4554.92,Carte
2031,488,2023-08-03,4554.92,Virement
2032,488,2023-09-03,4554.92,Carte
2033,488,2023-10-03,4554.92,Especes
2034,488,2023-11-03,4554.92,Cheque
2035,488,2023-12-03,4554.92,Cheque
2036,488,2024-01-02,4554.92,Especes
2037,488,2024-02-02,4554.92,Virement
2038,488,2024-03-03,4554.92,Cheque
2039,488,2024-04-03,4554.92,Carte
2040,488,2024-05-03,4554.92,Virement
2041,489,2025-09-12,2349.25,Especes
2042,489,2025-09-27,2349.25,Carte
2043,489,2025-10-12,2349.25,Especes
2044,489,2025-10-27,2349.25,Cheque
2045,489,2025-11-11,2349.25,Virement
2046,489,2025-11-26,2349.25,Cheque
2047,489,2025-12-11,2349.25,Cheque
2048,489,2025-12-26,2349.25,Cheque
2049,489,2026-01-10,2349.25,Virement
2050,489,2026-01-25,2349.25,Carte
2051,489,2026-02-09,2349.25,Especes
2052,489,2026-02-24,2349.25,Especes
2053,490,2023-03-16,16512.62,Cheque
2054,490,2024-03-15,16512.62,Carte
2055,491,2022-11-26,14601.42,Especes
2056,491,2023-02-25,14601.42,Especes
2057,491,2023-05-27,14601.42,Cheque
2058,491,2023-08-26,14601.42,Cheque
2059,492,2025-05-14,2107.37,Cheque
2060,492,2025-06-13,2107.37,Cheque
2061,492,2025-07-13,2107.37,Especes
2062,492,2025-08-13,2107.37,Carte
2063,492,2025-09-12,2107.37,Especes
2064,492,2025-10-13,2107.37,Cheque
2065,492,2025-11-12,2107.37,Virement
2066,492,2025-12-12,2107.37,Especes
2067,492,2026-01-12,2107.37,Carte
2068,492,2026-02-11,2107.37,Especes
2069,492,2026-03-14,2107.37,Cheque
2070,492,2026-04-13,2107.37,Cheque
2071,493,2026-01-23,28440.41,Virement
2072,493,2026-07-24,28440.41,Virement
2073,494,2025-12-28,12011.21,Especes
2074,495,2024-06-18,16051.22,Carte
2075,495,2024-09-16,16051.22,Carte
2076,496,2023-02-03,3119.88,Carte
2077,496,2023-02-18,3119.88,Especes
2078,496,2023-03-05,3119.88,Especes
2079,496,2023-03-20,3119.88,Carte
2080,496,2023-04-04,3119.88,Carte
2081,496,2023-04-19,3119.88,Virement
2082,496,2023-05-04,3119.88,Especes
2083,496,2023-05-19,3119.88,Virement
2084,496,2023-06-03,3119.88,Virement
2085,496,2023-06-18,3119.88,Cheque
2086,496,2023-07-03,3119.88,Virement
2087,496,2023-07-18,3119.88,Especes
2088,497,2025-10-12,8856.49,Especes
2089,497,2026-01-10,8856.49,Especes
2090,498,2023-07-20,2574.23,Virement
2091,498,2023-08-19,2574.23,Virement
2092,498,2023-09-18,2574.23,Carte
2093,498,2023-10-19,2574.23,Carte
2094,498,2023-11-18,2574.23,Carte
2095,498,2023-12-19,2574.23,Carte
2096,498,2024-01-18,2574.23,Cheque
2097,498,2024-02-17,2574.23,Cheque
2098,498,2024-03-19,2574.23,Carte
2099,498,2024-04-18,2574.23,Virement
2100,498,2024-05-19,2574.23,Especes
2101,498,2024-06-18,2574.23,Especes
2102,499,2026-02-18,18087.77,Virement
2103,500,2023-12-13,8960.17,Carte
2104,500,2024-06-12,8960.17,Especes
2105,501,2023-06-19,33321.06,Cheque
2106,502,2023-11-28,3175.25,Virement
2107,502,2023-12-13,3175.25,Especes
2108,502,2023-12-28,3175.25,Carte
2109,502,2024-01-12,3175.25,Carte
2110,502,2024-01-27,3175.25,Carte
2111,502,2024-02-11,3175.25,Cheque
2112,502,2024-02-26,3175.25,Carte
2113,502,2024-03-12,3175.25,Carte
2114,502,2024-03-27,3175.25,Virement
2115,502,2024-04-11,3175.25,Carte
2116,502,2024-04-26,3175.25,Cheque
2117,502,2024-05-11,3175.25,Virement
2118,503,2025-11-22,10952.99,Especes
2119,503,2026-02-21,10952.99,Cheque
2120,503,2026-05-23,10952.99,Carte
2121,503,2026-08-22,10952.99,Especes
2122,504,2026-05-08,8463.95,Cheque
2123,504,2026-08-07,8463.95,Virement
2124,505,2022-08-27,24053.26,Especes
2125,506,2026-06-27,1594.62,Cheque
2126,506,2026-07-27,1594.62,Especes
2127,506,2026-08-26,1594.62,Cheque
2128,507,2023-05-24,13255.33,Virement
2129,508,2025-02-09,3037.08,Especes
2130,508,2025-02-24,3037.08,Cheque
2131,508,2025-03-11,3037.08,Especes
2132,508,2025-03-26,3037.08,Virement
2133,508,2025-04-10,3037.08,Cheque
2134,508,2025-04-25,3037.08,Carte
2135,508,2025-05-10,3037.08,Cheque
2136,508,2025-05-25,3037.08,Cheque
2137,508,2025-06-09,3037.08,Especes
2138,508,2025-06-24,3037.08,Carte
2139,508,2025-07-09,3037.08,Cheque
2140,508,2025-07-24,3037.08,Virement
2141,509,2023-01-10,33908.76,Cheque
2142,510,2023-04-26,7267.77,Cheque
2143,510,2024-04-25,7267.77,Especes
2144,511,2025-06-20,1017.66,Carte
2145,511,2025-07-20,1017.66,Especes
2146,511,2025-08-19,1017.66,Especes
2147,511,2025-09-19,1017.66,Virement
2148,511,2025-10-19,1017.66,Carte
2149,511,2025-11-19,1017.66,Carte
2150,511,2025-12-19,1017.66,Virement
2151,511,2026-01-18,1017.66,Virement
2152,511,2026-02-18,1017.66,Cheque
2153,511,2026-03-20,1017.66,Virement
2154,511,2026-04-20,1017.66,Carte
2155,511,2026-05-20,1017.66,Virement
2156,512,2025-06-11,5487.89,Cheque
2157,512,2025-06-26,5487.89,Virement
2158,512,2025-07-11,5487.89,Carte
2159,512,2025-07-26,5487.89,Cheque
2160,512,2025-08-10,5487.89,Especes
2161,512,2025-08-25,5487.89,Cheque
2162,512,2025-09-09,5487.89,Especes
2163,512,2025-09-24,5487.89,Especes
2164,512,2025-10-09,5487.89,Virement
2165,512,2025-10-24,5487.89,Carte
2166,512,2025-11-08,5487.89,Especes
2167,512,2025-11-23,5487.89,Cheque
2168,513,2025-06-25,27231.91,Especes
2169,514,2024-10-02,22226.9,Cheque
2170,514,2024-12-31,22226.9,Cheque
2171,515,2026-03-17,2865.66,Virement
2172,516,2024-10-26,8179.31,Cheque
2173,516,2025-01-25,8179.31,Cheque
2174,516,2025-04-26,8179.31,Carte
2175,516,2025-07-26,8179.31,Carte
2176,517,2025-12-01,2975.26,Carte
2177,517,2026-01-30,2975.26,Cheque
2178,517,2026-04-01,2975.26,Virement
2179,517,2026-06-01,2975.26,Carte
2180,517,2026-08-01,2975.26,Virement
2181,518,2024-02-17,10720.19,Virement
2182,519,2025-01-28,7201.38,Cheque
2183,519,2025-07-29,7201.38,Carte
2184,520,2023-01-12,24838,Cheque
2185,521,2024-03-31,2147.96,Virement
2186,521,2024-04-30,2147.96,Cheque
2187,521,2024-05-30,2147.96,Virement
2188,521,2024-06-30,2147.96,Cheque
2189,521,2024-07-30,2147.96,Cheque
2190,521,2024-08-30,2147.96,Carte
2191,521,2024-09-29,2147.96,Especes
2192,521,2024-10-29,2147.96,Carte
2193,521,2024-11-29,2147.96,Cheque
2194,521,2024-12-29,2147.96,Especes
2195,521,2025-01-29,2147.96,Especes
2196,521,2025-02-28,2147.96,Especes
2197,522,2026-07-26,6865.51,Virement
2198,523,2023-02-06,34001.12,Especes
2199,523,2023-05-07,34001.12,Virement
2200,524,2024-05-13,2907.68,Especes
2201,524,2024-08-12,2907.68,Cheque
2202,524,2024-11-11,2907.68,Cheque
2203,524,2025-02-10,2907.68,Virement
2204,525,2026-05-28,5125.3,Virement
2205,525,2026-08-27,5125.3,Virement
2206,526,2022-07-22,2483.38,Carte
2207,526,2022-09-20,2483.38,Especes
2208,526,2022-11-20,2483.38,Cheque
2209,526,2023-01-20,2483.38,Virement
2210,526,2023-03-22,2483.38,Virement
2211,526,2023-05-22,2483.38,Cheque
2212,526,2023-07-22,2483.38,Carte
2213,526,2023-09-20,2483.38,Carte
2214,526,2023-11-20,2483.38,Especes
2215,526,2024-01-20,2483.38,Virement
2216,526,2024-03-21,2483.38,Virement
2217,526,2024-05-21,2483.38,Carte
2218,527,2024-07-10,2504.96,Especes
2219,527,2024-09-08,2504.96,Carte
2220,527,2024-11-08,2504.96,Carte
2221,527,2025-01-08,2504.96,Cheque
2222,527,2025-03-10,2504.96,Virement
2223,527,2025-05-10,2504.96,Carte
2224,527,2025-07-10,2504.96,Especes
2225,527,2025-09-08,2504.96,Virement
2226,527,2025-11-08,2504.96,Especes
2227,527,2026-01-08,2504.96,Carte
2228,527,2026-03-10,2504.96,Virement
2229,527,2026-05-10,2504.96,Especes
2230,528,2023-12-06,6102.91,Cheque
2231,528,2024-01-20,6102.91,Especes
2232,528,2024-03-05,6102.91,Especes
2233,528,2024-04-19,6102.91,Cheque
2234,529,2025-03-27,6386.59,Virement
2235,529,2025-09-25,6386.59,Carte
2236,529,2026-03-27,6386.59,Virement
2237,530,2023-10-28,27865.56,Virement
2238,531,2025-06-10,11956.28,Virement
2239,531,2025-09-09,11956.28,Especes
2240,531,2025-12-09,11956.28,Carte
2241,531,2026-03-10,11956.28,Virement
2242,532,2024-05-13,2619.24,Especes
2243,532,2024-07-12,2619.24,Especes
2244,532,2024-09-11,2619.24,Cheque
2245,532,2024-11-11,2619.24,Virement
2246,532,2025-01-11,2619.24,Virement
2247,532,2025-03-13,2619.24,Carte
2248,532,2025-05-13,2619.24,Virement
2249,532,2025-07-12,2619.24,Virement
2250,532,2025-09-11,2619.24,Carte
2251,532,2025-11-11,2619.24,Virement
2252,532,2026-01-11,2619.24,Virement
2253,532,2026-03-13,2619.24,Virement
2254,533,2022-11-28,2105.82,Carte
2255,533,2022-12-28,2105.82,Especes
2256,533,2023-01-27,2105.82,Carte
2257,533,2023-02-27,2105.82,Carte
2258,533,2023-03-29,2105.82,Virement
2259,533,2023-04-29,2105.82,Cheque
2260,533,2023-05-29,2105.82,Cheque
2261,533,2023-06-28,2105.82,Cheque
2262,533,2023-07-29,2105.82,Especes
2263,533,2023-08-28,2105.82,Especes
2264,533,2023-09-28,2105.82,Carte
2265,533,2023-10-28,2105.82,Virement
2266,534,2025-05-24,1986.74,Cheque
2267,534,2025-07-23,1986.74,Cheque
2268,534,2025-09-22,1986.74,Cheque
2269,534,2025-11-22,1986.74,Especes
2270,534,2026-01-22,1986.74,Especes
2271,534,2026-03-24,1986.74,Especes
2272,534,2026-05-24,1986.74,Carte
2273,534,2026-07-23,1986.74,Virement
2274,535,2024-04-27,15516.58,Especes
2275,535,2024-07-26,15516.58,Virement
2276,536,2026-03-04,3020.07,Cheque
2277,536,2026-05-03,3020.07,Cheque
2278,536,2026-07-03,3020.07,Especes
2279,536,2026-09-02,3020.07,Carte
2280,537,2022-05-11,3306.63,Especes
2281,537,2022-06-10,3306.63,Virement
2282,537,2022-07-10,3306.63,Carte
2283,537,2022-08-10,3306.63,Especes
2284,537,2022-09-09,3306.63,Cheque
2285,537,2022-10-10,3306.63,Especes
2286,537,2022-11-09,3306.63,Cheque
2287,537,2022-12-09,3306.63,Virement
2288,537,2023-01-09,3306.63,Virement
2289,537,2023-02-08,3306.63,Cheque
2290,537,2023-03-11,3306.63,Especes
2291,537,2023-04-10,3306.63,Virement
2292,538,2022-08-01,42814.6,Virement
2293,539,2023-04-15,2984.65,Especes
2294,539,2023-04-30,2984.65,Virement
2295,539,2023-05-15,2984.65,Carte
2296,539,2023-05-30,2984.65,Especes
2297,539,2023-06-14,2984.65,Especes
2298,539,2023-06-29,2984.65,Carte
2299,539,2023-07-14,2984.65,Especes
2300,539,2023-07-29,2984.65,Especes
2301,539,2023-08-13,2984.65,Carte
2302,539,2023-08-28,2984.65,Especes
2303,539,2023-09-12,2984.65,Carte
2304,539,2023-09-27,2984.65,Especes
2305,540,2022-02-28,2159.65,Cheque
2306,540,2022-03-15,2159.65,Carte
2307,540,2022-03-30,2159.65,Especes
2308,540,2022-04-14,2159.65,Especes
2309,540,2022-04-29,2159.65,Carte
2310,540,2022-05-14,2159.65,Carte
2311,540,2022-05-29,2159.65,Cheque
2312,540,2022-06-13,2159.65,Cheque
2313,540,2022-06-28,2159.65,Cheque
2314,540,2022-07-13,2159.65,Virement
2315,540,2022-07-28,2159.65,Cheque
2316,540,2022-08-12,2159.65,Carte
2317,541,2025-01-12,52912.72,Especes
2318,542,2025-04-25,20326.67,Virement
2319,543,2024-12-08,29185.85,Virement
2320,543,2025-12-08,29185.85,Carte
2321,544,2026-07-07,1660.85,Carte
2322,544,2026-07-22,1660.85,Carte
2323,544,2026-08-06,1660.85,Cheque
2324,544,2026-08-21,1660.85,Carte
2325,544,2026-09-05,1660.85,Especes
2326,545,2022-01-22,28316.07,Especes
2327,546,2024-08-18,5145.55,Carte
2328,546,2025-08-18,5145.55,Especes
2329,547,2023-09-06,16488.04,Virement
2330,547,2023-10-21,16488.04,Especes
2331,547,2023-12-05,16488.04,Carte
2332,547,2024-01-19,16488.04,Cheque
2333,548,2025-01-27,1957.14,Carte
2334,548,2025-02-26,1957.14,Carte
2335,548,2025-03-28,1957.14,Virement
2336,548,2025-04-28,1957.14,Virement
2337,548,2025-05-28,1957.14,Especes
2338,548,2025-06-28,1957.14,Carte
2339,548,2025-07-28,1957.14,Virement
2340,548,2025-08-27,1957.14,Cheque
2341,548,2025-09-27,1957.14,Carte
2342,548,2025-10-27,1957.14,Especes
2343,548,2025-11-27,1957.14,Virement
2344,548,2025-12-27,1957.14,Cheque
2345,549,2022-12-01,13951.09,Carte
2346,549,2023-12-01,13951.09,Especes
2347,550,2022-06-12,7971.58,Especes
2348,550,2022-09-11,7971.58,Carte
2349,550,2022-12-11,7971.58,Especes
2350,550,2023-03-12,7971.58,Cheque
2351,551,2023-08-07,36002.44,Cheque
2352,552,2023-01-09,28031.79,Carte
2353,553,2025-12-05,27219.86,Virement
2354,554,2023-01-16,27695.15,Virement
2355,555,2023-04-22,5445.19,Carte
2356,555,2023-06-06,5445.19,Virement
2357,555,2023-07-21,5445.19,Carte
2358,555,2023-09-04,5445.19,Virement
2359,556,2026-05-29,11232.18,Cheque
2360,556,2026-08-28,11232.18,Carte
2361,557,2022-06-14,5980.67,Especes
2362,557,2022-09-12,5980.67,Virement
2363,558,2023-01-07,36870.97,Especes
2364,558,2023-04-07,36870.97,Carte
2365,559,2026-04-23,2183.61,Especes
2366,559,2026-06-22,2183.61,Virement
2367,559,2026-08-22,2183.61,Especes
2368,560,2023-02-12,24044.76,Especes
2369,560,2023-08-13,24044.76,Cheque
2370,561,2024-03-07,38836.42,Virement
2371,561,2025-03-07,38836.42,Especes
2372,562,2026-03-06,19220.84,Virement
2373,563,2024-01-09,7829.69,Especes
2374,563,2024-02-23,7829.69,Cheque
2375,563,2024-04-08,7829.69,Especes
2376,563,2024-05-23,7829.69,Carte
2377,564,2023-10-27,2503.47,Especes
2378,564,2023-11-11,2503.47,Especes
2379,564,2023-11-26,2503.47,Especes
2380,564,2023-12-11,2503.47,Cheque
2381,564,2023-12-26,2503.47,Virement
2382,564,2024-01-10,2503.47,Carte
2383,564,2024-01-25,2503.47,Cheque
2384,564,2024-02-09,2503.47,Virement
2385,564,2024-02-24,2503.47,Virement
2386,564,2024-03-10,2503.47,Cheque
2387,564,2024-03-25,2503.47,Especes
2388,564,2024-04-09,2503.47,Especes
2389,565,2022-01-19,11844.54,Especes
2390,565,2022-04-19,11844.54,Especes
2391,566,2024-01-31,14715.5,Virement
2392,567,2026-04-05,3025.46,Virement
2393,568,2022-09-15,2122.53,Especes
2394,568,2022-10-15,2122.53,Carte
2395,568,2022-11-14,2122.53,Carte
2396,568,2022-12-15,2122.53,Virement
2397,568,2023-01-14,2122.53,Cheque
2398,568,2023-02-14,2122.53,Virement
2399,568,2023-03-16,2122.53,Cheque
2400,568,2023-04-15,2122.53,Especes
2401,568,2023-05-16,2122.53,Especes
2402,568,2023-06-15,2122.53,Cheque
2403,568,2023-07-16,2122.53,Carte
2404,568,2023-08-15,2122.53,Especes
2405,569,2026-07-08,35661.61,Especes
2406,570,2023-05-29,21103.16,Virement
2407,571,2023-01-24,2599.8,Cheque
2408,571,2023-03-25,2599.8,Especes
2409,571,2023-05-25,2599.8,Especes
2410,571,2023-07-25,2599.8,Carte
2411,571,2023-09-24,2599.8,Virement
2412,571,2023-11-24,2599.8,Especes
2413,571,2024-01-24,2599.8,Especes
2414,571,2024-03-24,2599.8,Virement
2415,571,2024-05-24,2599.8,Cheque
2416,571,2024-07-24,2599.8,Virement
2417,571,2024-09-23,2599.8,Carte
2418,571,2024-11-23,2599.8,Cheque
2419,572,2026-08-30,3500.55,Cheque
2420,573,2024-07-09,2510.36,Cheque
2421,573,2024-08-08,2510.36,Virement
2422,573,2024-09-07,2510.36,Especes
2423,573,2024-10-08,2510.36,Especes
2424,573,2024-11-07,2510.36,Especes
2425,573,2024-12-08,2510.36,Cheque
2426,573,2025-01-07,2510.36,Cheque
2427,573,2025-02-06,2510.36,Especes
2428,573,2025-03-09,2510.36,Carte
2429,573,2025-04-08,2510.36,Virement
2430,573,2025-05-09,2510.36,Carte
2431,573,2025-06-08,2510.36,Cheque
2432,574,2026-02-11,6081.33,Especes
2433,574,2026-02-26,6081.33,Cheque
2434,574,2026-03-13,6081.33,Carte
2435,574,2026-03-28,6081.33,Virement
2436,574,2026-04-12,6081.33,Virement
2437,574,2026-04-27,6081.33,Especes
2438,574,2026-05-12,6081.33,Virement
2439,574,2026-05-27,6081.33,Virement
2440,574,2026-06-11,6081.33,Virement
2441,574,2026-06-26,6081.33,Especes
2442,574,2026-07-11,6081.33,Carte
2443,574,2026-07-26,6081.33,Carte
2444,575,2023-10-19,2427.56,Virement
2445,575,2024-04-18,2427.56,Especes
2446,575,2024-10-18,2427.56,Cheque
2447,575,2025-04-18,2427.56,Cheque
2448,576,2024-12-09,10716.92,Cheque
2449,576,2025-12-09,10716.92,Carte
2450,577,2024-04-19,10635.42,Virement
2451,577,2025-04-19,10635.42,Virement
2452,578,2022-09-23,13576.79,Especes
2453,578,2022-11-07,13576.79,Carte
2454,578,2022-12-22,13576.79,Virement
2455,578,2023-02-05,13576.79,Virement
2456,579,2022-03-07,21939.42,Cheque
2457,579,2023-03-07,21939.42,Carte
2458,580,2022-04-11,8862.65,Virement
2459,580,2022-10-10,8862.65,Especes
2460,581,2022-06-13,68061.2,Cheque
2461,582,2026-08-11,33827.49,Especes
2462,583,2026-02-12,52550.54,Cheque
2463,584,2022-07-27,2116.32,Virement
2464,584,2022-09-25,2116.32,Cheque
2465,584,2022-11-25,2116.32,Cheque
2466,584,2023-01-25,2116.32,Cheque
2467,584,2023-03-27,2116.32,Virement
2468,584,2023-05-27,2116.32,Carte
2469,584,2023-07-27,2116.32,Cheque
2470,584,2023-09-25,2116.32,Virement
2471,584,2023-11-25,2116.32,Especes
2472,584,2024-01-25,2116.32,Virement
2473,584,2024-03-26,2116.32,Cheque
2474,584,2024-05-26,2116.32,Especes
2475,585,2025-03-13,8395.65,Cheque
2476,585,2025-09-11,8395.65,Cheque
2477,585,2026-03-13,8395.65,Carte
2478,586,2026-04-19,10236.34,Cheque
2479,587,2022-08-02,67547.7,Virement
2480,588,2024-12-29,9980.67,Virement
2481,588,2025-12-29,9980.67,Especes
2482,589,2024-02-01,9186.61,Especes
2483,589,2024-05-02,9186.61,Carte
2484,589,2024-08-01,9186.61,Cheque
2485,589,2024-10-31,9186.61,Carte
2486,590,2025-02-27,6888.03,Virement
2487,590,2026-02-27,6888.03,Cheque
2488,591,2024-01-08,12831.25,Carte
2489,591,2024-07-08,12831.25,Virement
2490,592,2025-05-05,7029.08,Cheque
2491,592,2025-06-19,7029.08,Carte
2492,592,2025-08-03,7029.08,Especes
2493,592,2025-09-17,7029.08,Cheque
2494,593,2023-03-31,19975.1,Cheque
2495,593,2023-06-29,19975.1,Virement
2496,594,2025-02-07,7367.83,Especes
2497,594,2025-08-08,7367.83,Cheque
2498,594,2026-02-07,7367.83,Cheque
2499,594,2026-08-08,7367.83,Carte
2500,595,2024-07-31,5506.2,Cheque
2501,595,2024-10-30,5506.2,Virement
2502,595,2025-01-29,5506.2,Virement
2503,595,2025-04-30,5506.2,Cheque
2504,596,2023-04-23,29899,Cheque
2505,597,2026-02-12,27536.67,Especes
2506,598,2025-05-04,28517.7,Cheque
2507,599,2026-05-17,56484.22,Virement
2508,600,2022-09-04,16215.18,Virement
2509,600,2022-10-19,16215.18,Cheque
2510,600,2022-12-03,16215.18,Cheque
2511,600,2023-01-17,16215.18,Carte
2512,601,2022-04-21,4288.58,Cheque
2513,601,2022-05-21,4288.58,Cheque
2514,601,2022-06-20,4288.58,Carte
2515,601,2022-07-21,4288.58,Especes
2516,601,2022-08-20,4288.58,Cheque
2517,601,2022-09-20,4288.58,Especes
2518,601,2022-10-20,4288.58,Carte
2519,601,2022-11-19,4288.58,Cheque
2520,601,2022-12-20,4288.58,Especes
2521,601,2023-01-19,4288.58,Cheque
2522,601,2023-02-19,4288.58,Especes
2523,601,2023-03-21,4288.58,Especes
2524,602,2024-10-25,17727.9,Virement
2525,603,2026-03-22,4542.94,Cheque
2526,603,2026-05-21,4542.94,Carte
2527,603,2026-07-21,4542.94,Virement
2528,604,2022-10-31,40170.09,Especes
2529,605,2023-06-22,10977.91,Virement
2530,605,2023-08-06,10977.91,Cheque
2531,605,2023-09-20,10977.91,Cheque
2532,605,2023-11-04,10977.91,Carte
2533,606,2024-09-11,1112.41,Especes
2534,606,2024-11-10,1112.41,Carte
2535,606,2025-01-10,1112.41,Carte
2536,606,2025-03-12,1112.41,Cheque
2537,606,2025-05-12,1112.41,Cheque
2538,606,2025-07-12,1112.41,Especes
2539,606,2025-09-11,1112.41,Carte
2540,606,2025-11-10,1112.41,Especes
2541,606,2026-01-10,1112.41,Especes
2542,606,2026-03-12,1112.41,Cheque
2543,606,2026-05-12,1112.41,Especes
2544,606,2026-07-12,1112.41,Especes
2545,607,2023-05-12,15188.94,Especes
2546,608,2022-08-19,16805.6,Especes
2547,608,2023-08-19,16805.6,Especes
2548,609,2025-05-01,903.94,Carte
2549,609,2025-06-30,903.94,Cheque
2550,609,2025-08-30,903.94,Especes
2551,609,2025-10-30,903.94,Especes
2552,609,2025-12-30,903.94,Carte
2553,609,2026-03-01,903.94,Carte
2554,609,2026-05-01,903.94,Especes
2555,609,2026-06-30,903.94,Carte
2556,609,2026-08-30,903.94,Cheque
2557,610,2025-06-30,23213.9,Virement
2558,610,2025-09-28,23213.9,Carte
2559,611,2022-11-16,39846.75,Virement
2560,612,2026-08-07,4185.4,Cheque
2561,613,2024-08-22,3326.05,Especes
2562,613,2024-09-06,3326.05,Especes
2563,613,2024-09-21,3326.05,Cheque
2564,613,2024-10-06,3326.05,Virement
2565,613,2024-10-21,3326.05,Cheque
2566,613,2024-11-05,3326.05,Carte
2567,613,2024-11-20,3326.05,Carte
2568,613,2024-12-05,3326.05,Especes
2569,613,2024-12-20,3326.05,Especes
2570,613,2025-01-04,3326.05,Carte
2571,613,2025-01-19,3326.05,Virement
2572,613,2025-02-03,3326.05,Carte
2573,614,2025-01-28,2650.54,Carte
2574,614,2025-02-27,2650.54,Especes
2575,614,2025-03-29,2650.54,Especes
2576,614,2025-04-29,2650.54,Cheque
2577,614,2025-05-29,2650.54,Cheque
2578,614,2025-06-29,2650.54,Carte
2579,614,2025-07-29,2650.54,Virement
2580,614,2025-08-28,2650.54,Especes
2581,614,2025-09-28,2650.54,Carte
2582,614,2025-10-28,2650.54,Cheque
2583,614,2025-11-28,2650.54,Carte
2584,614,2025-12-28,2650.54,Virement
2585,615,2024-02-11,13942.95,Especes
2586,615,2024-08-11,13942.95,Virement
2587,615,2025-02-10,13942.95,Carte
2588,615,2025-08-11,13942.95,Especes
2589,616,2023-08-05,4209.46,Virement
2590,616,2023-08-20,4209.46,Cheque
2591,616,2023-09-04,4209.46,Especes
2592,616,2023-09-19,4209.46,Virement
2593,616,2023-10-04,4209.46,Especes
2594,616,2023-10-19,4209.46,Carte
2595,616,2023-11-03,4209.46,Cheque
2596,616,2023-11-18,4209.46,Virement
2597,616,2023-12-03,4209.46,Especes
2598,616,2023-12-18,4209.46,Especes
2599,616,2024-01-02,4209.46,Carte
2600,616,2024-01-17,4209.46,Cheque
2601,617,2022-05-17,22358.39,Carte
2602,617,2022-11-15,22358.39,Cheque
2603,618,2022-08-09,10118.67,Especes
2604,618,2022-11-07,10118.67,Especes
2605,619,2024-11-07,2164.68,Especes
2606,619,2025-01-06,2164.68,Carte
2607,619,2025-03-08,2164.68,Virement
2608,619,2025-05-08,2164.68,Virement
2609,619,2025-07-08,2164.68,Carte
2610,619,2025-09-07,2164.68,Especes
2611,619,2025-11-07,2164.68,Virement
2612,619,2026-01-06,2164.68,Carte
2613,619,2026-03-08,2164.68,Especes
2614,619,2026-05-08,2164.68,Cheque
2615,619,2026-07-08,2164.68,Cheque
2616,620,2023-01-17,9382.32,Cheque
2617,620,2023-03-03,9382.32,Cheque
2618,620,2023-04-17,9382.32,Carte
2619,620,2023-06-01,9382.32,Especes
2620,621,2022-03-23,14125.54,Especes
2621,621,2022-05-07,14125.54,Especes
2622,621,2022-06-21,14125.54,Cheque
2623,621,2022-08-05,14125.54,Virement
2624,622,2022-02-07,2206.37,Cheque
2625,622,2022-03-09,2206.37,Virement
2626,622,2022-04-08,2206.37,Virement
2627,622,2022-05-09,2206.37,Cheque
2628,622,2022-06-08,2206.37,Especes
2629,622,2022-07-09,2206.37,Cheque
2630,622,2022-08-08,2206.37,Carte
2631,622,2022-09-07,2206.37,Carte
2632,622,2022-10-08,2206.37,Cheque
2633,622,2022-11-07,2206.37,Especes
2634,622,2022-12-08,2206.37,Carte
2635,622,2023-01-07,2206.37,Virement
2636,623,2026-07-21,7975.68,Especes
2637,623,2026-09-04,7975.68,Especes
2638,624,2023-04-07,5490.63,Cheque
2639,624,2023-05-22,5490.63,Cheque
2640,624,2023-07-06,5490.63,Carte
2641,624,2023-08-20,5490.63,Virement
2642,625,2024-12-02,28373.45,Especes
2643,625,2025-12-02,28373.45,Cheque
2644,626,2025-03-19,1626.21,Carte
2645,626,2025-04-03,1626.21,Especes
2646,626,2025-04-18,1626.21,Cheque
2647,626,2025-05-03,1626.21,Virement
2648,626,2025-05-18,1626.21,Cheque
2649,626,2025-06-02,1626.21,Virement
2650,626,2025-06-17,1626.21,Cheque
2651,626,2025-07-02,1626.21,Carte
2652,626,2025-07-17,1626.21,Carte
2653,626,2025-08-01,1626.21,Cheque
2654,626,2025-08-16,1626.21,Virement
2655,626,2025-08-31,1626.21,Virement
2656,627,2025-01-15,32405.44,Especes
2657,628,2022-10-10,13295.18,Virement
2658,628,2023-04-10,13295.18,Cheque
2659,629,2026-04-27,4947.83,Especes
2660,629,2026-05-12,4947.83,Virement
2661,629,2026-05-27,4947.83,Cheque
2662,629,2026-06-11,4947.83,Especes
2663,629,2026-06-26,4947.83,Especes
2664,629,2026-07-11,4947.83,Especes
2665,629,2026-07-26,4947.83,Carte
2666,629,2026-08-10,4947.83,Especes
2667,629,2026-08-25,4947.83,Cheque
2668,630,2025-02-15,28843.53,Cheque
2669,630,2026-02-15,28843.53,Cheque
2670,631,2026-04-17,4550.49,Especes
2671,631,2026-05-17,4550.49,Cheque
2672,631,2026-06-16,4550.49,Virement
2673,631,2026-07-17,4550.49,Virement
2674,631,2026-08-16,4550.49,Cheque
2675,632,2026-03-08,18998.75,Carte
2676,633,2022-09-27,4044.73,Cheque
2677,633,2022-11-11,4044.73,Virement
2678,633,2022-12-26,4044.73,Carte
2679,633,2023-02-09,4044.73,Cheque
2680,634,2025-05-06,1186.22,Cheque
2681,634,2025-05-21,1186.22,Cheque
2682,634,2025-06-05,1186.22,Virement
